datetime,demand,plant,net_generation,coal,hydro,natural_gas,nuclear,other,solar,wind,total_interchange
20210827T11Z,44773.0,ERCO,66830.0,10697.0,82.0,43588.0,4971.0,174.0,5741.0,1581.0,-273.0
20210827T10Z,44005.0,ERCO,63432.0,10701.0,207.0,39578.0,4975.0,147.0,6056.0,1770.0,-71.0
20210827T09Z,44447.0,ERCO,58934.0,10702.0,173.0,34406.0,4974.0,143.0,6437.0,2100.0,-41.0
20210827T08Z,45577.0,ERCO,54442.0,10661.0,208.0,30340.0,4974.0,125.0,6014.0,2124.0,68.0
20210827T07Z,47347.0,ERCO,50223.0,10169.0,207.0,27815.0,4973.0,128.0,3407.0,3526.0,-132.0
20210827T06Z,49828.0,ERCO,47429.0,9883.0,131.0,26646.0,4972.0,99.0,275.0,5425.0,-806.0
20210827T05Z,53258.0,ERCO,46682.0,9660.0,138.0,25350.0,4971.0,100.0,0.0,6464.0,-814.0
20210827T04Z,57424.0,ERCO,44675.0,9594.0,95.0,22448.0,4969.0,109.0,0.0,7461.0,-814.0
20210827T03Z,61454.0,ERCO,43803.0,9493.0,96.0,20220.0,4968.0,129.0,0.0,8898.0,-814.0
20210827T02Z,64375.0,ERCO,44237.0,9473.0,87.0,19541.0,4967.0,108.0,0.0,10060.0,-814.0
20210827T01Z,66402.0,ERCO,45451.0,9461.0,53.0,19913.0,4966.0,113.0,0.0,10942.0,-814.0
20210827T00Z,68994.0,ERCO,47589.0,9497.0,74.0,21365.0,4965.0,98.0,0.0,11588.0,-814.0
20210826T23Z,70980.0,ERCO,50243.0,9933.0,52.0,23367.0,4963.0,121.0,0.0,11805.0,-799.0
20210826T22Z,71758.0,ERCO,54241.0,10518.0,52.0,27066.0,4963.0,101.0,0.0,11539.0,-325.0
20210826T21Z,71480.0,ERCO,58628.0,10538.0,53.0,31925.0,4962.0,107.0,0.0,11042.0,-333.0
20210826T20Z,71130.0,ERCO,62830.0,10625.0,91.0,36260.0,4961.0,123.0,0.0,10769.0,-807.0
20210826T19Z,69956.0,ERCO,66192.0,10741.0,91.0,40571.0,4962.0,141.0,24.0,9658.0,-814.0
20210826T18Z,67103.0,ERCO,68529.0,10742.0,93.0,41346.0,4964.0,166.0,1593.0,9623.0,-815.0
20210826T17Z,63503.0,ERCO,71283.0,10749.0,93.0,40939.0,4963.0,163.0,4411.0,9964.0,-815.0
20210826T16Z,58975.0,ERCO,72493.0,10727.0,93.0,41850.0,4966.0,160.0,5395.0,9302.0,-815.0
20210826T15Z,54374.0,ERCO,72550.0,10786.0,92.0,42813.0,4969.0,170.0,5543.0,8177.0,-815.0
20210826T14Z,50356.0,ERCO,72260.0,10792.0,91.0,43019.0,4969.0,172.0,5748.0,7470.0,-815.0
20210826T13Z,48235.0,ERCO,71442.0,10798.0,90.0,42810.0,4972.0,169.0,5917.0,6687.0,-799.0
20210826T12Z,47497.0,ERCO,69727.0,10824.0,91.0,42350.0,4975.0,169.0,6044.0,5275.0,-254.0
20210826T11Z,45489.0,ERCO,66564.0,10833.0,119.0,40230.0,4982.0,145.0,6443.0,3814.0,-121.0
20210826T10Z,44618.0,ERCO,62986.0,10836.0,244.0,36012.0,4985.0,112.0,6302.0,4497.0,136.0
20210826T09Z,45051.0,ERCO,58773.0,10830.0,211.0,30369.0,4981.0,114.0,6391.0,5879.0,173.0
20210826T08Z,46265.0,ERCO,54511.0,10818.0,189.0,26078.0,4980.0,110.0,6079.0,6261.0,197.0
20210826T07Z,48403.0,ERCO,50520.0,10144.0,161.0,23825.0,4979.0,121.0,3515.0,7777.0,78.0
20210826T06Z,51042.0,ERCO,48045.0,9213.0,106.0,22468.0,4979.0,113.0,305.0,10863.0,-118.0
20210826T05Z,54565.0,ERCO,47398.0,9193.0,97.0,20775.0,4978.0,126.0,0.0,12230.0,-315.0
20210826T04Z,58961.0,ERCO,45500.0,8733.0,97.0,17642.0,4978.0,119.0,0.0,13932.0,-318.0
20210826T03Z,63637.0,ERCO,44650.0,7891.0,96.0,16113.0,4977.0,109.0,0.0,15465.0,-326.0
20210826T02Z,67006.0,ERCO,44820.0,7334.0,88.0,15611.0,4976.0,121.0,0.0,16689.0,-612.0
20210826T01Z,69343.0,ERCO,46063.0,7838.0,54.0,15833.0,4976.0,113.0,0.0,17248.0,-615.0
20210826T00Z,72097.0,ERCO,48253.0,8426.0,75.0,16838.0,4975.0,115.0,0.0,17821.0,-567.0
20210825T23Z,73308.0,ERCO,51067.0,9025.0,53.0,18556.0,4975.0,141.0,0.0,18315.0,-565.0
20210825T22Z,73364.0,ERCO,54935.0,9867.0,53.0,21785.0,4973.0,127.0,0.0,18119.0,-524.0
20210825T21Z,73075.0,ERCO,59453.0,10117.0,54.0,26957.0,4972.0,132.0,0.0,17219.0,-474.0
20210825T20Z,72241.0,ERCO,63969.0,10159.0,91.0,33068.0,4971.0,144.0,0.0,15534.0,-374.0
20210825T19Z,69981.0,ERCO,67334.0,10442.0,89.0,38516.0,4969.0,138.0,16.0,13163.0,-219.0
20210825T18Z,66686.0,ERCO,69683.0,10771.0,91.0,39164.0,4968.0,161.0,1792.0,12735.0,-213.0
20210825T17Z,62849.0,ERCO,72282.0,10756.0,110.0,38956.0,4970.0,140.0,4876.0,12473.0,-125.0
20210825T16Z,58600.0,ERCO,72775.0,10738.0,111.0,39696.0,4967.0,157.0,5823.0,11284.0,-532.0
20210825T15Z,54314.0,ERCO,72705.0,10753.0,112.0,39970.0,4968.0,187.0,6142.0,10573.0,-766.0
20210825T14Z,50443.0,ERCO,72148.0,10726.0,110.0,40043.0,4971.0,161.0,6202.0,9935.0,-763.0
20210825T13Z,48164.0,ERCO,71372.0,10732.0,109.0,40224.0,4974.0,154.0,6258.0,8921.0,-667.0
20210825T12Z,47712.0,ERCO,69066.0,10759.0,88.0,38609.0,4983.0,153.0,6408.0,8067.0,-644.0
20210825T11Z,45817.0,ERCO,66482.0,10770.0,96.0,36150.0,4987.0,143.0,6402.0,7936.0,111.0
20210825T10Z,44976.0,ERCO,62505.0,10789.0,155.0,30161.0,4985.0,111.0,6479.0,9829.0,-18.0
20210825T09Z,45431.0,ERCO,58263.0,10569.0,184.0,24611.0,4986.0,123.0,6030.0,11762.0,-58.0
20210825T08Z,46677.0,ERCO,53999.0,10082.0,165.0,21002.0,4985.0,146.0,6199.0,11423.0,-86.0
20210825T07Z,48819.0,ERCO,49930.0,10057.0,103.0,19335.0,4984.0,121.0,3818.0,11518.0,-217.0
20210825T06Z,51632.0,ERCO,47543.0,9675.0,137.0,18173.0,4984.0,110.0,345.0,14120.0,-221.0
20210825T05Z,55460.0,ERCO,46926.0,9060.0,94.0,17887.0,4988.0,119.0,0.0,14779.0,-319.0
20210825T04Z,59927.0,ERCO,44852.0,7285.0,94.0,16171.0,4985.0,109.0,0.0,16209.0,-415.0
20210825T03Z,64343.0,ERCO,43992.0,5576.0,85.0,15149.0,4982.0,116.0,0.0,18084.0,-417.0
20210825T02Z,67554.0,ERCO,44312.0,5244.0,50.0,15140.0,4980.0,114.0,0.0,18783.0,-414.0
20210825T01Z,69896.0,ERCO,45574.0,5877.0,51.0,15058.0,4979.0,118.0,0.0,19489.0,-319.0
20210825T00Z,72407.0,ERCO,47600.0,7106.0,51.0,15315.0,4979.0,122.0,0.0,20027.0,-317.0
20210824T23Z,73308.0,ERCO,50268.0,8228.0,52.0,16641.0,4982.0,130.0,0.0,20232.0,-307.0
20210824T22Z,73471.0,ERCO,53960.0,9533.0,88.0,19898.0,4978.0,121.0,0.0,19339.0,-289.0
20210824T21Z,72911.0,ERCO,58406.0,10311.0,88.0,24533.0,4975.0,115.0,0.0,18379.0,-325.0
20210824T20Z,72039.0,ERCO,62643.0,10532.0,88.0,29706.0,4975.0,125.0,0.0,17213.0,-777.0
20210824T19Z,69710.0,ERCO,65811.0,10741.0,88.0,34413.0,4972.0,137.0,33.0,15424.0,-807.0
20210824T18Z,66371.0,ERCO,68580.0,10737.0,96.0,35590.0,4971.0,144.0,1870.0,15169.0,-515.0
20210824T17Z,62523.0,ERCO,71175.0,10730.0,111.0,34872.0,4972.0,142.0,4934.0,15414.0,-732.0
20210824T16Z,58321.0,ERCO,71896.0,10712.0,110.0,36228.0,4971.0,139.0,5785.0,13951.0,-810.0
20210824T15Z,54085.0,ERCO,72171.0,10731.0,110.0,38003.0,4971.0,155.0,6116.0,12086.0,-619.0
20210824T14Z,50147.0,ERCO,71664.0,10741.0,110.0,38758.0,4972.0,147.0,6228.0,10708.0,-708.0
20210824T13Z,47765.0,ERCO,70469.0,10749.0,112.0,38421.0,4975.0,115.0,6281.0,9817.0,-795.0
20210824T12Z,47245.0,ERCO,68179.0,10752.0,150.0,36706.0,4979.0,105.0,6446.0,9045.0,-793.0
20210824T11Z,45267.0,ERCO,65568.0,10703.0,164.0,34152.0,4982.0,129.0,6548.0,8891.0,-33.0
20210824T10Z,44409.0,ERCO,61907.0,10613.0,181.0,29426.0,4984.0,140.0,6453.0,10111.0,0.0
20210824T09Z,44726.0,ERCO,57622.0,10473.0,180.0,23951.0,4986.0,108.0,6176.0,11752.0,0.0
20210824T08Z,45893.0,ERCO,53181.0,10200.0,129.0,19813.0,4987.0,108.0,6195.0,11759.0,0.0
20210824T07Z,47918.0,ERCO,49235.0,9268.0,95.0,18098.0,4987.0,116.0,3783.0,12894.0,-1.0
20210824T06Z,50576.0,ERCO,46864.0,8325.0,96.0,17449.0,4987.0,109.0,371.0,15529.0,-5.0
20210824T05Z,54249.0,ERCO,46121.0,7304.0,95.0,16821.0,4986.0,132.0,0.0,16785.0,-199.0
20210824T04Z,58732.0,ERCO,44078.0,6302.0,94.0,14743.0,4986.0,108.0,0.0,17847.0,-316.0
20210824T03Z,63420.0,ERCO,43276.0,5565.0,94.0,14312.0,4985.0,106.0,0.0,18214.0,-314.0
20210824T02Z,66618.0,ERCO,43815.0,5597.0,94.0,14146.0,4984.0,124.0,0.0,18869.0,-266.0
20210824T01Z,69094.0,ERCO,44754.0,6021.0,95.0,14104.0,4983.0,119.0,0.0,19430.0,-465.0
20210824T00Z,71907.0,ERCO,46614.0,7289.0,95.0,14136.0,4982.0,121.0,0.0,19988.0,-435.0
20210823T23Z,72706.0,ERCO,49409.0,8884.0,89.0,15052.0,4982.0,118.0,0.0,20282.0,-344.0
20210823T22Z,72791.0,ERCO,53144.0,10021.0,89.0,17766.0,4980.0,125.0,0.0,20158.0,-220.0
20210823T21Z,72372.0,ERCO,57822.0,11059.0,89.0,22282.0,4980.0,108.0,0.0,19304.0,-214.0
20210823T20Z,71264.0,ERCO,62067.0,11313.0,88.0,27871.0,4980.0,109.0,0.0,17701.0,-218.0
20210823T19Z,68972.0,ERCO,64944.0,11391.0,89.0,32802.0,4982.0,115.0,33.0,15532.0,-215.0
20210823T18Z,65601.0,ERCO,67360.0,11429.0,92.0,33226.0,4980.0,119.0,1833.0,15679.0,-102.0
20210823T17Z,61907.0,ERCO,70243.0,11422.0,109.0,32583.0,4978.0,106.0,4694.0,16349.0,-152.0
20210823T16Z,57622.0,ERCO,71368.0,11414.0,110.0,33467.0,4983.0,106.0,5476.0,15812.0,-243.0
20210823T15Z,53181.0,ERCO,71388.0,11445.0,111.0,33688.0,4981.0,113.0,5790.0,15259.0,-52.0
20210823T14Z,49236.0,ERCO,70382.0,11437.0,152.0,32880.0,4991.0,118.0,5809.0,14996.0,-57.0
20210823T13Z,46868.0,ERCO,68774.0,11441.0,152.0,31928.0,5001.0,113.0,6055.0,14086.0,-38.0
20210823T12Z,46320.0,ERCO,66283.0,11403.0,150.0,30277.0,4996.0,105.0,6133.0,13222.0,-48.0
20210823T11Z,44395.0,ERCO,62962.0,11334.0,149.0,28122.0,4988.0,109.0,6309.0,11952.0,-1.0
20210823T10Z,43591.0,ERCO,58837.0,11376.0,207.0,24652.0,4989.0,117.0,6423.0,11076.0,0.0
20210823T09Z,44081.0,ERCO,54446.0,10689.0,181.0,20787.0,4991.0,126.0,6229.0,11447.0,0.0
20210823T08Z,45219.0,ERCO,49671.0,9831.0,130.0,17694.0,4991.0,129.0,5439.0,11460.0,0.0
20210823T07Z,47048.0,ERCO,44966.0,10333.0,95.0,16606.0,4992.0,110.0,3139.0,9697.0,-18.0
20210823T06Z,49753.0,ERCO,42171.0,9308.0,96.0,15963.0,4991.0,120.0,284.0,11410.0,-101.0
20210823T05Z,53364.0,ERCO,42072.0,8812.0,96.0,15446.0,4990.0,125.0,0.0,12604.0,-215.0
20210823T04Z,58037.0,ERCO,42183.0,8570.0,95.0,15388.0,4990.0,126.0,0.0,13013.0,-218.0
20210823T03Z,62285.0,ERCO,42784.0,8516.0,96.0,15413.0,4989.0,130.0,0.0,13638.0,-218.0
20210823T02Z,65159.0,ERCO,43904.0,9016.0,95.0,15617.0,4989.0,116.0,0.0,14068.0,-218.0
20210823T01Z,67462.0,ERCO,45559.0,9784.0,95.0,16730.0,4989.0,110.0,0.0,13848.0,-218.0
20210823T00Z,70395.0,ERCO,47671.0,9855.0,95.0,18705.0,4989.0,128.0,0.0,13897.0,-218.0
20210822T23Z,71612.0,ERCO,50285.0,10126.0,87.0,21341.0,4988.0,133.0,0.0,13609.0,-218.0
20210822T22Z,71440.0,ERCO,53665.0,11285.0,51.0,23806.0,4987.0,131.0,0.0,13402.0,-196.0
20210822T21Z,70439.0,ERCO,57194.0,11142.0,51.0,28263.0,4985.0,141.0,0.0,12611.0,-101.0
20210822T20Z,68812.0,ERCO,60592.0,11052.0,52.0,33026.0,4984.0,118.0,0.0,11358.0,-97.0
20210822T19Z,66331.0,ERCO,63450.0,11103.0,52.0,35792.0,4983.0,117.0,9.0,11393.0,-1.0
20210822T18Z,62963.0,ERCO,65890.0,11131.0,53.0,36063.0,4982.0,109.0,774.0,12775.0,0.0
20210822T17Z,58837.0,ERCO,68900.0,11046.0,72.0,34767.0,4982.0,113.0,2723.0,15195.0,-1.0
20210822T16Z,54446.0,ERCO,70744.0,10858.0,72.0,35990.0,4981.0,109.0,4287.0,14445.0,-4.0
20210822T15Z,49671.0,ERCO,70728.0,10794.0,72.0,37455.0,4981.0,121.0,4867.0,12440.0,-262.0
20210822T14Z,44985.0,ERCO,69861.0,10721.0,73.0,37822.0,4982.0,132.0,5293.0,10839.0,-299.0
20210822T13Z,42272.0,ERCO,68480.0,10667.0,81.0,37531.0,4985.0,127.0,5267.0,9823.0,-43.0
20210822T12Z,42287.0,ERCO,66280.0,10542.0,94.0,35265.0,4989.0,122.0,5361.0,9908.0,2.0
20210822T11Z,42401.0,ERCO,63301.0,10272.0,118.0,31786.0,4991.0,114.0,5323.0,10699.0,2.0
20210822T10Z,43002.0,ERCO,59810.0,10089.0,170.0,27033.0,4992.0,114.0,5451.0,11963.0,2.0
20210822T09Z,44122.0,ERCO,55733.0,9748.0,136.0,22831.0,4992.0,123.0,5142.0,12769.0,2.0
20210822T08Z,45777.0,ERCO,51142.0,9694.0,58.0,20249.0,4993.0,123.0,3840.0,12190.0,2.0
20210822T07Z,47889.0,ERCO,46718.0,9275.0,58.0,19594.0,4993.0,120.0,1790.0,10891.0,2.0
20210822T06Z,50503.0,ERCO,44020.0,8555.0,58.0,17591.0,4992.0,125.0,198.0,12501.0,2.0
20210822T05Z,53861.0,ERCO,43694.0,8278.0,58.0,17174.0,4992.0,122.0,0.0,13069.0,2.0
20210822T04Z,57295.0,ERCO,43454.0,7437.0,58.0,16241.0,4991.0,121.0,0.0,14606.0,2.0
20210822T03Z,60690.0,ERCO,43662.0,7253.0,58.0,15760.0,4990.0,119.0,0.0,15481.0,2.0
20210822T02Z,63451.0,ERCO,44607.0,7290.0,57.0,15842.0,4990.0,128.0,0.0,16298.0,2.0
20210822T01Z,65890.0,ERCO,46064.0,7542.0,58.0,16282.0,4989.0,131.0,0.0,17061.0,2.0
20210822T00Z,68900.0,ERCO,47964.0,8334.0,58.0,17651.0,4989.0,128.0,0.0,16802.0,2.0
20210821T23Z,70748.0,ERCO,50471.0,8953.0,52.0,19032.0,4988.0,144.0,0.0,17298.0,-4.0
20210821T22Z,70990.0,ERCO,53704.0,9723.0,52.0,20590.0,4987.0,130.0,0.0,18220.0,-174.0
20210821T21Z,70160.0,ERCO,57296.0,9801.0,52.0,23801.0,4985.0,127.0,0.0,18525.0,-176.0
20210821T20Z,68523.0,ERCO,60636.0,9758.0,52.0,28871.0,4985.0,119.0,0.0,16847.0,-167.0
20210821T19Z,66277.0,ERCO,63039.0,9900.0,51.0,32554.0,4984.0,106.0,42.0,15401.0,-195.0
20210821T18Z,63299.0,ERCO,65875.0,9866.0,55.0,33625.0,4983.0,119.0,928.0,16297.0,-145.0
20210821T17Z,59808.0,ERCO,69156.0,9918.0,74.0,34391.0,4982.0,115.0,2264.0,17409.0,-173.0
20210821T16Z,55731.0,ERCO,71319.0,9913.0,74.0,36856.0,4982.0,124.0,3244.0,16125.0,-195.0
20210821T15Z,51140.0,ERCO,71740.0,9905.0,75.0,36999.0,4982.0,137.0,4845.0,14797.0,-245.0
20210821T14Z,46716.0,ERCO,71212.0,9905.0,75.0,37024.0,4983.0,125.0,5378.0,13724.0,-333.0
20210821T13Z,44018.0,ERCO,69665.0,9857.0,82.0,36179.0,4984.0,133.0,5516.0,12916.0,-465.0
20210821T12Z,43692.0,ERCO,67646.0,9840.0,97.0,34521.0,4986.0,122.0,5597.0,12483.0,-221.0
20210821T11Z,43452.0,ERCO,64652.0,9853.0,121.0,31347.0,4989.0,123.0,5757.0,12464.0,-280.0
20210821T10Z,43660.0,ERCO,61347.0,9851.0,171.0,27822.0,4989.0,124.0,5404.0,12992.0,-196.0
20210821T09Z,44605.0,ERCO,57929.0,9830.0,136.0,23315.0,4990.0,168.0,5019.0,14475.0,-129.0
20210821T08Z,46062.0,ERCO,54068.0,9740.0,59.0,21579.0,4990.0,124.0,4094.0,13482.0,-75.0
20210821T07Z,47962.0,ERCO,50475.0,9152.0,59.0,21171.0,4990.0,121.0,2144.0,12841.0,-6.0
20210821T06Z,50475.0,ERCO,48125.0,8933.0,60.0,19403.0,4990.0,121.0,193.0,14426.0,-215.0
20210821T05Z,53877.0,ERCO,47470.0,8739.0,59.0,18701.0,4990.0,121.0,0.0,14862.0,-218.0
20210821T04Z,57472.0,ERCO,45578.0,8296.0,57.0,16728.0,4990.0,118.0,0.0,15390.0,-219.0
20210821T03Z,60803.0,ERCO,44691.0,8009.0,57.0,15805.0,4990.0,111.0,0.0,15720.0,-219.0
20210821T02Z,63234.0,ERCO,44838.0,7964.0,57.0,15869.0,4989.0,106.0,0.0,15851.0,-207.0
20210821T01Z,66019.0,ERCO,45855.0,8342.0,57.0,17013.0,4989.0,110.0,0.0,15345.0,-149.0
20210821T00Z,69329.0,ERCO,47566.0,8823.0,57.0,18033.0,4989.0,117.0,0.0,15543.0,-187.0
20210820T23Z,71515.0,ERCO,50001.0,9342.0,51.0,19504.0,4988.0,129.0,0.0,15983.0,-172.0
20210820T22Z,71985.0,ERCO,53780.0,9841.0,51.0,21714.0,4988.0,111.0,0.0,17072.0,87.0
20210820T21Z,71546.0,ERCO,57866.0,9852.0,51.0,25592.0,4987.0,105.0,0.0,17278.0,135.0
20210820T20Z,70130.0,ERCO,61724.0,9855.0,51.0,30770.0,4986.0,107.0,0.0,15955.0,18.0
20210820T19Z,67867.0,ERCO,64268.0,9848.0,51.0,34181.0,4986.0,99.0,22.0,15080.0,-114.0
20210820T18Z,64933.0,ERCO,65903.0,9873.0,54.0,35974.0,4985.0,108.0,492.0,14415.0,-574.0
20210820T17Z,61543.0,ERCO,68726.0,9905.0,75.0,38039.0,4985.0,113.0,1616.0,13990.0,-574.0
20210820T16Z,58058.0,ERCO,70211.0,9899.0,75.0,39341.0,4988.0,129.0,2724.0,13054.0,-756.0
20210820T15Z,54143.0,ERCO,70272.0,9903.0,76.0,39589.0,4987.0,194.0,3598.0,11926.0,-705.0
20210820T14Z,50481.0,ERCO,69516.0,9882.0,76.0,38270.0,4989.0,223.0,4586.0,11491.0,-466.0
20210820T13Z,48340.0,ERCO,68799.0,9861.0,71.0,36235.0,4989.0,158.0,5789.0,11699.0,-57.0
20210820T12Z,47688.0,ERCO,66368.0,9850.0,93.0,33095.0,4994.0,163.0,6064.0,12109.0,2.0
20210820T11Z,45797.0,ERCO,63401.0,9974.0,94.0,28897.0,4996.0,128.0,6197.0,13116.0,6.0
20210820T10Z,44910.0,ERCO,60187.0,10118.0,94.0,23704.0,4992.0,141.0,5747.0,15394.0,79.0
20210820T09Z,45045.0,ERCO,56858.0,10113.0,128.0,19202.0,4991.0,150.0,4855.0,17422.0,148.0
20210820T08Z,46004.0,ERCO,53291.0,10034.0,51.0,17176.0,4992.0,127.0,4113.0,16799.0,55.0
20210820T07Z,47754.0,ERCO,50283.0,9906.0,52.0,18935.0,4993.0,119.0,2416.0,13864.0,128.0
20210820T06Z,50173.0,ERCO,48426.0,9673.0,52.0,19046.0,4993.0,124.0,220.0,14319.0,89.0
20210820T05Z,53694.0,ERCO,47623.0,9444.0,52.0,17906.0,4991.0,130.0,0.0,15101.0,37.0
20210820T04Z,57732.0,ERCO,45398.0,8737.0,52.0,16371.0,4991.0,124.0,0.0,15124.0,34.0
20210820T03Z,61705.0,ERCO,43922.0,8233.0,52.0,15311.0,4990.0,129.0,0.0,15207.0,42.0
20210820T02Z,64382.0,ERCO,43616.0,7945.0,52.0,15618.0,4989.0,141.0,0.0,14871.0,43.0
20210820T01Z,66478.0,ERCO,44117.0,8028.0,52.0,15761.0,4988.0,131.0,0.0,15158.0,72.0
20210820T00Z,69300.0,ERCO,45220.0,8298.0,51.0,16072.0,4987.0,127.0,0.0,15683.0,73.0
20210819T23Z,70967.0,ERCO,46878.0,8842.0,51.0,16583.0,4987.0,138.0,0.0,16276.0,72.0
20210819T22Z,70977.0,ERCO,49348.0,9837.0,51.0,18241.0,4986.0,138.0,0.0,16092.0,32.0
20210819T21Z,69981.0,ERCO,52573.0,9899.0,51.0,21756.0,4985.0,121.0,0.0,15759.0,32.0
20210819T20Z,68856.0,ERCO,55525.0,9986.0,51.0,25397.0,4984.0,125.0,0.0,14980.0,33.0
20210819T19Z,66366.0,ERCO,57032.0,9968.0,51.0,28742.0,4983.0,124.0,60.0,13102.0,16.0
20210819T18Z,63395.0,ERCO,57653.0,10221.0,51.0,29091.0,4983.0,135.0,1195.0,11976.0,2.0
20210819T17Z,60108.0,ERCO,58962.0,10725.0,73.0,29241.0,4983.0,132.0,3126.0,10682.0,2.0
20210819T16Z,56711.0,ERCO,59967.0,10793.0,73.0,30439.0,4985.0,144.0,4031.0,9502.0,2.0
20210819T15Z,53236.0,ERCO,60061.0,10917.0,73.0,30712.0,4983.0,122.0,4469.0,8786.0,2.0
20210819T14Z,50154.0,ERCO,59474.0,11009.0,73.0,29536.0,4984.0,122.0,5093.0,8657.0,2.0
20210819T13Z,48337.0,ERCO,59056.0,10867.0,70.0,28676.0,4986.0,120.0,5346.0,8990.0,28.0
20210819T12Z,47586.0,ERCO,58407.0,10513.0,58.0,28282.0,4991.0,127.0,5556.0,8880.0,29.0
20210819T11Z,45364.0,ERCO,57479.0,10245.0,100.0,27719.0,4989.0,124.0,5416.0,8888.0,40.0
20210819T10Z,43880.0,ERCO,56324.0,10288.0,100.0,26429.0,4983.0,126.0,4993.0,9408.0,400.0
20210819T09Z,43573.0,ERCO,53655.0,10109.0,119.0,25113.0,4983.0,124.0,3880.0,9329.0,29.0
20210819T08Z,44045.0,ERCO,50993.0,10280.0,85.0,24518.0,4983.0,126.0,2555.0,8446.0,25.0
20210819T07Z,45148.0,ERCO,48537.0,10230.0,58.0,24296.0,4983.0,124.0,1274.0,7572.0,25.0
20210819T06Z,46805.0,ERCO,46998.0,10013.0,58.0,24139.0,4981.0,125.0,115.0,7567.0,25.0
20210819T05Z,49315.0,ERCO,46137.0,10185.0,59.0,23456.0,4980.0,130.0,0.0,7329.0,25.0
20210819T04Z,52540.0,ERCO,43905.0,10293.0,58.0,21324.0,4979.0,124.0,0.0,7127.0,25.0
20210819T03Z,55492.0,ERCO,42584.0,10155.0,58.0,20043.0,4979.0,122.0,0.0,7227.0,25.0
20210819T02Z,57017.0,ERCO,42332.0,9877.0,58.0,19499.0,4978.0,142.0,0.0,7778.0,21.0
20210819T01Z,57651.0,ERCO,42893.0,9833.0,58.0,19522.0,4978.0,138.0,0.0,8364.0,-20.0
20210819T00Z,58960.0,ERCO,44101.0,9931.0,58.0,20096.0,4977.0,139.0,0.0,8899.0,25.0
20210818T23Z,59966.0,ERCO,45884.0,10541.0,58.0,20970.0,4976.0,153.0,0.0,9186.0,25.0
20210818T22Z,60059.0,ERCO,48674.0,11444.0,58.0,22326.0,4976.0,121.0,0.0,9741.0,-1.0
20210818T21Z,59471.0,ERCO,52138.0,11669.0,58.0,25177.0,4975.0,123.0,0.0,10135.0,-1.0
20210818T20Z,59029.0,ERCO,55446.0,11665.0,58.0,28711.0,4976.0,114.0,0.0,9921.0,-1.0
20210818T19Z,58379.0,ERCO,57350.0,11684.0,58.0,31514.0,4976.0,115.0,57.0,8946.0,0.0
20210818T18Z,57440.0,ERCO,58390.0,11560.0,58.0,31589.0,4976.0,115.0,1084.0,9007.0,-1.0
20210818T17Z,55924.0,ERCO,60372.0,11388.0,58.0,33509.0,4975.0,141.0,2394.0,7907.0,-1.0
20210818T16Z,53626.0,ERCO,62243.0,11258.0,58.0,35899.0,4975.0,157.0,2935.0,6960.0,-1.0
20210818T15Z,50968.0,ERCO,63019.0,11108.0,58.0,36313.0,4975.0,178.0,3538.0,6850.0,-16.0
20210818T14Z,48512.0,ERCO,62968.0,11183.0,60.0,35740.0,4975.0,148.0,4381.0,6481.0,18.0
20210818T13Z,46973.0,ERCO,63527.0,11265.0,60.0,36520.0,4977.0,138.0,4430.0,6137.0,47.0
20210818T12Z,46112.0,ERCO,63199.0,11185.0,67.0,38066.0,4979.0,115.0,3731.0,5055.0,-32.0
20210818T11Z,43880.0,ERCO,61355.0,11099.0,95.0,37604.0,4981.0,122.0,3401.0,4054.0,66.0
20210818T10Z,42559.0,ERCO,58525.0,11329.0,129.0,35823.0,4982.0,136.0,2517.0,3610.0,136.0
20210818T09Z,42310.0,ERCO,55104.0,11512.0,149.0,32867.0,4984.0,122.0,2107.0,3365.0,149.0
20210818T08Z,42913.0,ERCO,51574.0,11474.0,74.0,30144.0,4984.0,132.0,1643.0,3125.0,0.0
20210818T07Z,44077.0,ERCO,48133.0,11063.0,73.0,27964.0,4984.0,122.0,940.0,2989.0,0.0
20210818T06Z,45859.0,ERCO,45796.0,10653.0,52.0,26479.0,4984.0,125.0,119.0,3383.0,-34.0
20210818T05Z,48674.0,ERCO,44996.0,10425.0,51.0,26970.0,4986.0,119.0,0.0,2445.0,0.0
20210818T04Z,52138.0,ERCO,43101.0,9949.0,51.0,25817.0,4986.0,121.0,0.0,2178.0,0.0
20210818T03Z,55447.0,ERCO,42023.0,9675.0,51.0,24466.0,4982.0,126.0,0.0,2723.0,0.0
20210818T02Z,57350.0,ERCO,42072.0,9440.0,51.0,23844.0,4980.0,152.0,0.0,3604.0,0.0
20210818T01Z,58391.0,ERCO,42860.0,9399.0,52.0,23366.0,4979.0,140.0,0.0,4924.0,0.0
20210818T00Z,60373.0,ERCO,44293.0,9175.0,73.0,24026.0,4978.0,122.0,0.0,5918.0,-12.0
20210817T23Z,62244.0,ERCO,46539.0,9933.0,59.0,24297.0,4977.0,151.0,0.0,7122.0,-394.0
20210817T22Z,63021.0,ERCO,49412.0,11098.0,58.0,23754.0,4977.0,126.0,0.0,9397.0,-310.0
20210817T21Z,62984.0,ERCO,53302.0,11176.0,58.0,26693.0,4975.0,118.0,0.0,10278.0,-493.0
20210817T20Z,63509.0,ERCO,56743.0,11201.0,58.0,29733.0,4975.0,134.0,0.0,10640.0,-492.0
