datetime,forecast_demand,plant
20181211T10Z,38336,ERCO
20181211T09Z,37922,ERCO
20181211T08Z,37740,ERCO
20181211T07Z,38122,ERCO
20181211T06Z,40789,ERCO
20181211T05Z,43066,ERCO
20181211T04Z,44714,ERCO
20181211T03Z,45735,ERCO
20181211T02Z,45291,ERCO
20181211T01Z,45214,ERCO
20181211T00Z,43568,ERCO
20181210T23Z,40301,ERCO
20181210T22Z,39461,ERCO
20181210T21Z,39820,ERCO
20181210T20Z,40916,ERCO
20181210T19Z,42325,ERCO
20181210T18Z,43636,ERCO
20181210T17Z,45328,ERCO
20181210T16Z,47340,ERCO
20181210T15Z,48744,ERCO
20181210T14Z,50574,ERCO
20181210T13Z,49239,ERCO
20181210T12Z,44798,ERCO
20181210T11Z,41805,ERCO
20181210T10Z,40453,ERCO
20181210T09Z,39998,ERCO
20181210T08Z,40134,ERCO
20181210T07Z,40566,ERCO
20181210T06Z,42157,ERCO
20181210T05Z,44305,ERCO
20181210T04Z,45808,ERCO
20181210T03Z,46234,ERCO
20181210T02Z,46055,ERCO
20181210T01Z,45650,ERCO
20181210T00Z,43465,ERCO
20181209T23Z,40783,ERCO
20181209T22Z,39713,ERCO
20181209T21Z,40043,ERCO
20181209T20Z,40786,ERCO
20181209T19Z,42224,ERCO
20181209T18Z,43618,ERCO
20181209T17Z,44622,ERCO
20181209T16Z,45330,ERCO
20181209T15Z,45062,ERCO
20181209T14Z,44083,ERCO
20181209T13Z,42921,ERCO
20181209T12Z,41173,ERCO
20181209T11Z,40402,ERCO
20181209T10Z,39836,ERCO
20181209T09Z,39909,ERCO
20181209T08Z,40288,ERCO
20181209T07Z,41234,ERCO
20181209T06Z,41912,ERCO
20181209T05Z,43665,ERCO
20181209T04Z,45229,ERCO
20181209T03Z,46088,ERCO
20181209T02Z,46708,ERCO
20181209T01Z,46489,ERCO
20181209T00Z,45102,ERCO
20181208T23Z,43249,ERCO
20181208T22Z,42444,ERCO
20181208T21Z,42377,ERCO
20181208T20Z,42687,ERCO
20181208T19Z,43269,ERCO
20181208T18Z,43496,ERCO
20181208T17Z,43675,ERCO
20181208T16Z,42885,ERCO
20181208T15Z,41822,ERCO
20181208T14Z,40199,ERCO
20181208T13Z,38766,ERCO
20181208T12Z,36811,ERCO
20181208T11Z,35809,ERCO
20181208T10Z,35325,ERCO
20181208T09Z,35504,ERCO
20181208T08Z,36083,ERCO
20181208T07Z,36945,ERCO
20181208T06Z,36948,ERCO
20181208T05Z,38761,ERCO
20181208T04Z,40331,ERCO
20181208T03Z,41828,ERCO
20181208T02Z,42679,ERCO
20181208T01Z,43263,ERCO
20181208T00Z,42225,ERCO
20181207T23Z,40694,ERCO
20181207T22Z,40439,ERCO
20181207T21Z,40310,ERCO
20181207T20Z,40607,ERCO
20181207T19Z,41012,ERCO
20181207T18Z,40995,ERCO
20181207T17Z,41006,ERCO
20181207T16Z,40314,ERCO
20181207T15Z,39684,ERCO
20181207T14Z,39824,ERCO
20181207T13Z,38736,ERCO
20181207T12Z,34883,ERCO
20181207T11Z,32827,ERCO
20181207T10Z,32196,ERCO
20181207T09Z,32475,ERCO
20181207T08Z,33064,ERCO
20181207T07Z,34024,ERCO
20181207T06Z,35305,ERCO
20181207T05Z,37552,ERCO
20181207T04Z,39951,ERCO
20181207T03Z,41219,ERCO
20181207T02Z,41855,ERCO
20181207T01Z,42430,ERCO
20181207T00Z,40779,ERCO
20181206T23Z,38926,ERCO
20181206T22Z,38574,ERCO
20181206T21Z,38673,ERCO
20181206T20Z,38835,ERCO
20181206T19Z,39243,ERCO
20181206T18Z,39681,ERCO
20181206T17Z,40101,ERCO
20181206T16Z,40392,ERCO
20181206T15Z,40690,ERCO
20181206T14Z,41418,ERCO
20181206T13Z,40251,ERCO
20181206T12Z,36646,ERCO
20181206T11Z,34297,ERCO
20181206T10Z,33459,ERCO
20181206T09Z,33621,ERCO
20181206T08Z,34301,ERCO
20181206T07Z,35390,ERCO
20181206T06Z,37123,ERCO
20181206T05Z,39313,ERCO
20181206T04Z,41478,ERCO
20181206T03Z,42677,ERCO
20181206T02Z,43129,ERCO
20181206T01Z,43366,ERCO
20181206T00Z,41436,ERCO
20181205T23Z,38548,ERCO
20181205T22Z,37867,ERCO
20181205T21Z,37680,ERCO
20181205T20Z,38790,ERCO
20181205T19Z,39488,ERCO
20181205T18Z,41096,ERCO
20181205T17Z,41726,ERCO
20181205T16Z,43239,ERCO
20181205T15Z,44018,ERCO
20181205T14Z,44993,ERCO
20181205T13Z,43863,ERCO
20181205T12Z,40269,ERCO
20181205T11Z,37617,ERCO
20181205T10Z,36850,ERCO
20181205T09Z,36799,ERCO
20181205T08Z,36674,ERCO
20181205T07Z,37556,ERCO
20181205T06Z,38688,ERCO
20181205T05Z,41255,ERCO
20181205T04Z,43674,ERCO
20181205T03Z,44786,ERCO
20181205T02Z,44809,ERCO
20181205T01Z,44327,ERCO
20181205T00Z,41802,ERCO
20181204T23Z,38344,ERCO
20181204T22Z,38029,ERCO
20181204T21Z,38288,ERCO
20181204T20Z,39084,ERCO
20181204T19Z,39958,ERCO
20181204T18Z,41425,ERCO
20181204T17Z,42939,ERCO
20181204T16Z,43994,ERCO
20181204T15Z,45525,ERCO
20181204T14Z,46878,ERCO
20181204T13Z,45369,ERCO
20181204T12Z,40500,ERCO
20181204T11Z,37425,ERCO
20181204T10Z,35692,ERCO
20181204T09Z,35376,ERCO
20181204T08Z,35188,ERCO
20181204T07Z,35929,ERCO
20181204T06Z,36736,ERCO
20181204T05Z,38488,ERCO
20181204T04Z,40371,ERCO
20181204T03Z,41475,ERCO
20181204T02Z,41762,ERCO
20181204T01Z,41548,ERCO
20181204T00Z,39497,ERCO
20181203T23Z,37040,ERCO
20181203T22Z,36728,ERCO
20181203T21Z,37109,ERCO
20181203T20Z,37474,ERCO
20181203T19Z,37573,ERCO
20181203T18Z,38294,ERCO
20181203T17Z,38804,ERCO
20181203T16Z,38915,ERCO
20181203T15Z,39180,ERCO
20181203T14Z,39889,ERCO
20181203T13Z,38213,ERCO
20181203T12Z,34184,ERCO
20181203T11Z,31464,ERCO
20181203T10Z,30300,ERCO
20181203T09Z,30061,ERCO
20181203T08Z,30269,ERCO
20181203T07Z,31192,ERCO
20181203T06Z,32698,ERCO
20181203T05Z,34958,ERCO
20181203T04Z,36862,ERCO
20181203T03Z,37711,ERCO
20181203T02Z,38352,ERCO
20181203T01Z,38035,ERCO
20181203T00Z,36240,ERCO
20181202T23Z,34824,ERCO
20181202T22Z,34432,ERCO
20181202T21Z,34355,ERCO
20181202T20Z,34291,ERCO
20181202T19Z,34332,ERCO
20181202T18Z,34124,ERCO
20181202T17Z,33989,ERCO
20181202T16Z,34014,ERCO
20181202T15Z,33495,ERCO
20181202T14Z,32283,ERCO
20181202T13Z,31365,ERCO
20181202T12Z,29954,ERCO
20181202T11Z,29086,ERCO
20181202T10Z,28996,ERCO
20181202T09Z,28723,ERCO
20181202T08Z,29278,ERCO
20181202T07Z,30303,ERCO
20181202T06Z,32111,ERCO
20181202T05Z,34302,ERCO
20181202T04Z,35899,ERCO
20181202T03Z,36765,ERCO
20181202T02Z,38049,ERCO
20181202T01Z,38385,ERCO
20181202T00Z,37352,ERCO
20181201T23Z,36639,ERCO
20181201T22Z,36460,ERCO
20181201T21Z,36573,ERCO
20181201T20Z,36652,ERCO
20181201T19Z,36563,ERCO
20181201T18Z,36620,ERCO
20181201T17Z,36356,ERCO
20181201T16Z,35236,ERCO
20181201T15Z,34415,ERCO
20181201T14Z,33095,ERCO
20181201T13Z,31997,ERCO
20181201T12Z,30187,ERCO
20181201T11Z,29437,ERCO
20181201T10Z,29493,ERCO
20181201T09Z,29678,ERCO
20181201T08Z,30599,ERCO
20181201T07Z,31848,ERCO
20181201T06Z,33784,ERCO
20181201T05Z,35705,ERCO
20181201T04Z,37241,ERCO
20181201T03Z,38681,ERCO
20181201T02Z,39877,ERCO
20181201T01Z,40927,ERCO
20181201T00Z,40308,ERCO
20181130T23Z,39965,ERCO
20181130T22Z,40109,ERCO
20181130T21Z,40341,ERCO
20181130T20Z,40067,ERCO
20181130T19Z,39467,ERCO
20181130T18Z,38911,ERCO
20181130T17Z,38536,ERCO
20181130T16Z,37728,ERCO
20181130T15Z,36948,ERCO
20181130T14Z,36424,ERCO
20181130T13Z,34932,ERCO
20181130T12Z,31844,ERCO
20181130T11Z,30250,ERCO
20181130T10Z,29595,ERCO
20181130T09Z,29823,ERCO
20181130T08Z,30621,ERCO
20181130T07Z,31632,ERCO
20181130T06Z,33574,ERCO
20181130T05Z,35936,ERCO
20181130T04Z,38316,ERCO
20181130T03Z,40023,ERCO
20181130T02Z,40973,ERCO
20181130T01Z,41139,ERCO
20181130T00Z,39898,ERCO
20181129T23Z,39105,ERCO
20181129T22Z,39088,ERCO
20181129T21Z,38978,ERCO
20181129T20Z,38764,ERCO
20181129T19Z,38403,ERCO
20181129T18Z,38231,ERCO
20181129T17Z,37910,ERCO
20181129T16Z,37541,ERCO
20181129T15Z,37382,ERCO
20181129T14Z,37803,ERCO
20181129T13Z,37015,ERCO
20181129T12Z,33301,ERCO
20181129T11Z,31474,ERCO
20181129T10Z,30550,ERCO
20181129T09Z,30699,ERCO
20181129T08Z,31369,ERCO
20181129T07Z,32124,ERCO
20181129T06Z,34142,ERCO
20181129T05Z,36060,ERCO
20181129T04Z,38046,ERCO
20181129T03Z,39087,ERCO
20181129T02Z,40219,ERCO
20181129T01Z,40736,ERCO
20181129T00Z,39937,ERCO
20181128T23Z,38507,ERCO
20181128T22Z,38602,ERCO
20181128T21Z,38794,ERCO
20181128T20Z,39051,ERCO
20181128T19Z,38930,ERCO
20181128T18Z,39708,ERCO
20181128T17Z,40520,ERCO
20181128T16Z,40925,ERCO
20181128T15Z,42114,ERCO
20181128T14Z,43108,ERCO
20181128T13Z,41890,ERCO
20181128T12Z,38561,ERCO
20181128T11Z,36107,ERCO
20181128T10Z,35276,ERCO
20181128T09Z,34909,ERCO
20181128T08Z,35232,ERCO
20181128T07Z,35842,ERCO
20181128T06Z,38114,ERCO
20181128T05Z,39635,ERCO
20181128T04Z,40912,ERCO
20181128T03Z,41507,ERCO
20181128T02Z,41345,ERCO
20181128T01Z,41667,ERCO
20181128T00Z,40451,ERCO
20181127T23Z,38283,ERCO
20181127T22Z,37936,ERCO
20181127T21Z,38248,ERCO
20181127T20Z,38679,ERCO
20181127T19Z,39515,ERCO
20181127T18Z,41101,ERCO
20181127T17Z,43009,ERCO
20181127T16Z,44618,ERCO
20181127T15Z,46009,ERCO
20181127T14Z,47125,ERCO
20181127T13Z,45526,ERCO
20181127T12Z,42864,ERCO
20181127T11Z,40340,ERCO
20181127T10Z,38892,ERCO
20181127T09Z,38777,ERCO
20181127T08Z,39202,ERCO
20181127T07Z,39526,ERCO
20181127T06Z,38747,ERCO
20181127T05Z,40794,ERCO
20181127T04Z,42597,ERCO
20181127T03Z,43676,ERCO
20181127T02Z,43530,ERCO
20181127T01Z,43514,ERCO
20181127T00Z,41261,ERCO
20181126T23Z,39456,ERCO
20181126T22Z,38785,ERCO
20181126T21Z,39150,ERCO
20181126T20Z,39706,ERCO
20181126T19Z,40447,ERCO
20181126T18Z,41625,ERCO
20181126T17Z,42615,ERCO
20181126T16Z,43769,ERCO
20181126T15Z,43894,ERCO
20181126T14Z,43845,ERCO
20181126T13Z,42167,ERCO
20181126T12Z,38338,ERCO
20181126T11Z,35677,ERCO
20181126T10Z,34451,ERCO
20181126T09Z,33740,ERCO
20181126T08Z,33729,ERCO
20181126T07Z,34013,ERCO
20181126T06Z,33165,ERCO
20181126T05Z,34670,ERCO
20181126T04Z,36143,ERCO
20181126T03Z,37087,ERCO
20181126T02Z,37346,ERCO
20181126T01Z,36873,ERCO
20181126T00Z,35007,ERCO
20181125T23Z,33795,ERCO
20181125T22Z,34052,ERCO
20181125T21Z,34170,ERCO
20181125T20Z,34336,ERCO
20181125T19Z,34372,ERCO
20181125T18Z,33896,ERCO
20181125T17Z,33213,ERCO
20181125T16Z,32785,ERCO
20181125T15Z,30903,ERCO
20181125T14Z,29518,ERCO
20181125T13Z,28466,ERCO
20181125T12Z,27579,ERCO
20181125T11Z,27165,ERCO
20181125T10Z,27092,ERCO
20181125T09Z,27681,ERCO
20181125T08Z,28407,ERCO
20181125T07Z,29284,ERCO
20181125T06Z,30492,ERCO
20181125T05Z,32024,ERCO
20181125T04Z,33238,ERCO
20181125T03Z,34206,ERCO
20181125T02Z,35113,ERCO
20181125T01Z,35650,ERCO
20181125T00Z,34868,ERCO
20181124T23Z,34352,ERCO
20181124T22Z,34532,ERCO
20181124T21Z,34478,ERCO
20181124T20Z,34535,ERCO
20181124T19Z,34286,ERCO
20181124T18Z,34286,ERCO
20181124T17Z,34165,ERCO
20181124T16Z,33736,ERCO
20181124T15Z,33190,ERCO
20181124T14Z,31993,ERCO
20181124T13Z,30923,ERCO
20181124T12Z,29660,ERCO
20181124T11Z,28696,ERCO
20181124T10Z,28391,ERCO
20181124T09Z,28661,ERCO
20181124T08Z,29098,ERCO
20181124T07Z,30042,ERCO
20181124T06Z,32899,ERCO
20181124T05Z,34041,ERCO
20181124T04Z,34877,ERCO
20181124T03Z,35805,ERCO
20181124T02Z,36465,ERCO
20181124T01Z,37209,ERCO
20181124T00Z,36915,ERCO
20181123T23Z,35975,ERCO
20181123T22Z,35533,ERCO
20181123T21Z,35102,ERCO
20181123T20Z,35035,ERCO
20181123T19Z,35036,ERCO
20181123T18Z,35188,ERCO
20181123T17Z,35026,ERCO
20181123T16Z,34511,ERCO
20181123T15Z,33667,ERCO
20181123T14Z,32867,ERCO
20181123T13Z,32020,ERCO
20181123T12Z,31765,ERCO
20181123T11Z,31140,ERCO
20181123T10Z,30983,ERCO
20181123T09Z,31365,ERCO
20181123T08Z,32036,ERCO
20181123T07Z,33007,ERCO
20181123T06Z,32391,ERCO
20181123T05Z,33305,ERCO
20181123T04Z,34114,ERCO
20181123T03Z,34547,ERCO
20181123T02Z,34437,ERCO
20181123T01Z,34624,ERCO
20181123T00Z,34462,ERCO
20181122T23Z,34194,ERCO
20181122T22Z,34483,ERCO
20181122T21Z,35275,ERCO
20181122T20Z,36545,ERCO
20181122T19Z,37563,ERCO
20181122T18Z,38479,ERCO
20181122T17Z,38564,ERCO
20181122T16Z,38044,ERCO
20181122T15Z,37045,ERCO
20181122T14Z,35528,ERCO
20181122T13Z,34715,ERCO
20181122T12Z,33439,ERCO
20181122T11Z,32778,ERCO
20181122T10Z,32587,ERCO
20181122T09Z,32637,ERCO
20181122T08Z,33320,ERCO
20181122T07Z,34342,ERCO
20181122T06Z,36228,ERCO
20181122T05Z,38209,ERCO
20181122T04Z,40095,ERCO
20181122T03Z,40890,ERCO
20181122T02Z,40915,ERCO
20181122T01Z,40693,ERCO
20181122T00Z,38622,ERCO
20181121T23Z,36755,ERCO
20181121T22Z,36619,ERCO
20181121T21Z,37149,ERCO
20181121T20Z,37787,ERCO
20181121T19Z,38786,ERCO
20181121T18Z,39783,ERCO
20181121T17Z,41047,ERCO
20181121T16Z,41890,ERCO
20181121T15Z,43062,ERCO
20181121T14Z,44171,ERCO
20181121T13Z,43284,ERCO
20181121T12Z,39396,ERCO
20181121T11Z,36874,ERCO
20181121T10Z,35453,ERCO
20181121T09Z,35462,ERCO
20181121T08Z,35512,ERCO
20181121T07Z,36105,ERCO
20181121T06Z,36586,ERCO
20181121T05Z,38461,ERCO
20181121T04Z,40541,ERCO
20181121T03Z,41408,ERCO
20181121T02Z,41514,ERCO
20181121T01Z,41379,ERCO
20181121T00Z,39227,ERCO
20181120T23Z,37632,ERCO
20181120T22Z,37063,ERCO
20181120T21Z,37366,ERCO
20181120T20Z,37748,ERCO
20181120T19Z,38541,ERCO
20181120T18Z,39626,ERCO
20181120T17Z,40829,ERCO
20181120T16Z,41726,ERCO
20181120T15Z,42453,ERCO
20181120T14Z,43510,ERCO
20181120T13Z,42444,ERCO
20181120T12Z,38552,ERCO
20181120T11Z,35998,ERCO
20181120T10Z,34886,ERCO
20181120T09Z,34892,ERCO
20181120T08Z,35177,ERCO
20181120T07Z,35954,ERCO
20181120T06Z,35834,ERCO
20181120T05Z,37798,ERCO
20181120T04Z,40035,ERCO
20181120T03Z,41114,ERCO
20181120T02Z,41471,ERCO
20181120T01Z,41538,ERCO
20181120T00Z,39605,ERCO
20181119T23Z,37865,ERCO
20181119T22Z,37492,ERCO
20181119T21Z,38022,ERCO
20181119T20Z,38666,ERCO
20181119T19Z,39303,ERCO
20181119T18Z,40532,ERCO
20181119T17Z,41374,ERCO
20181119T16Z,41626,ERCO
20181119T15Z,42391,ERCO
20181119T14Z,43052,ERCO
20181119T13Z,41948,ERCO
20181119T12Z,38427,ERCO
20181119T11Z,35986,ERCO
20181119T10Z,34834,ERCO
20181119T09Z,34328,ERCO
20181119T08Z,34793,ERCO
20181119T07Z,35323,ERCO
20181119T06Z,34371,ERCO
20181119T05Z,36140,ERCO
20181119T04Z,37921,ERCO
20181119T03Z,38847,ERCO
20181119T02Z,39637,ERCO
20181119T01Z,39810,ERCO
20181119T00Z,38089,ERCO
20181118T23Z,36779,ERCO
20181118T22Z,35908,ERCO
20181118T21Z,36193,ERCO
20181118T20Z,36304,ERCO
20181118T19Z,36500,ERCO
20181118T18Z,36298,ERCO
20181118T17Z,35872,ERCO
20181118T16Z,34927,ERCO
20181118T15Z,33524,ERCO
20181118T14Z,31181,ERCO
20181118T13Z,29764,ERCO
20181118T12Z,29410,ERCO
20181118T11Z,29287,ERCO
20181118T10Z,29264,ERCO
20181118T09Z,29523,ERCO
20181118T08Z,30066,ERCO
20181118T07Z,31189,ERCO
20181118T06Z,32788,ERCO
20181118T05Z,34128,ERCO
20181118T04Z,35171,ERCO
20181118T03Z,36231,ERCO
20181118T02Z,37269,ERCO
20181118T01Z,38226,ERCO
20181118T00Z,37380,ERCO
20181117T23Z,36839,ERCO
20181117T22Z,36850,ERCO
20181117T21Z,36733,ERCO
20181117T20Z,36938,ERCO
20181117T19Z,36763,ERCO
20181117T18Z,36810,ERCO
20181117T17Z,36803,ERCO
20181117T16Z,36723,ERCO
20181117T15Z,35824,ERCO
20181117T14Z,34690,ERCO
20181117T13Z,33666,ERCO
20181117T12Z,32828,ERCO
20181117T11Z,32081,ERCO
20181117T10Z,31906,ERCO
20181117T09Z,32038,ERCO
20181117T08Z,32573,ERCO
20181117T07Z,33429,ERCO
20181117T06Z,34833,ERCO
20181117T05Z,36296,ERCO
20181117T04Z,37615,ERCO
20181117T03Z,38395,ERCO
20181117T02Z,39344,ERCO
20181117T01Z,40415,ERCO
20181117T00Z,39794,ERCO
20181116T23Z,38887,ERCO
20181116T22Z,39004,ERCO
20181116T21Z,38973,ERCO
20181116T20Z,39434,ERCO
20181116T19Z,39110,ERCO
20181116T18Z,39526,ERCO
20181116T17Z,40519,ERCO
20181116T16Z,41422,ERCO
20181116T15Z,41907,ERCO
20181116T14Z,42626,ERCO
20181116T13Z,41747,ERCO
20181116T12Z,37813,ERCO
20181116T11Z,35885,ERCO
20181116T10Z,35191,ERCO
20181116T09Z,35013,ERCO
20181116T08Z,35687,ERCO
20181116T07Z,36387,ERCO
20181116T06Z,38062,ERCO
20181116T05Z,40164,ERCO
20181116T04Z,42074,ERCO
20181116T03Z,43156,ERCO
20181116T02Z,43133,ERCO
20181116T01Z,43486,ERCO
20181116T00Z,42433,ERCO
20181115T23Z,40670,ERCO
20181115T22Z,39976,ERCO
20181115T21Z,40305,ERCO
20181115T20Z,41003,ERCO
20181115T19Z,41440,ERCO
20181115T18Z,42951,ERCO
20181115T17Z,44806,ERCO
20181115T16Z,46488,ERCO
20181115T15Z,47782,ERCO
20181115T14Z,48865,ERCO
20181115T13Z,47767,ERCO
20181115T12Z,44692,ERCO
20181115T11Z,41183,ERCO
20181115T10Z,40493,ERCO
20181115T09Z,40691,ERCO
20181115T08Z,41271,ERCO
20181115T07Z,42398,ERCO
20181115T06Z,42803,ERCO
20181115T05Z,46246,ERCO
20181115T04Z,50153,ERCO
20181115T03Z,51700,ERCO
20181115T02Z,51034,ERCO
20181115T01Z,50422,ERCO
20181115T00Z,45904,ERCO
20181114T23Z,41889,ERCO
20181114T22Z,40755,ERCO
20181114T21Z,41454,ERCO
20181114T20Z,43206,ERCO
20181114T19Z,45788,ERCO
20181114T18Z,49367,ERCO
20181114T17Z,53689,ERCO
20181114T16Z,56451,ERCO
20181114T15Z,58657,ERCO
20181114T14Z,60040,ERCO
20181114T13Z,57402,ERCO
20181114T12Z,50145,ERCO
20181114T11Z,45070,ERCO
20181114T10Z,42610,ERCO
20181114T09Z,41659,ERCO
20181114T08Z,42409,ERCO
20181114T07Z,44026,ERCO
20181114T06Z,46860,ERCO
20181114T05Z,50503,ERCO
20181114T04Z,54984,ERCO
20181114T03Z,57466,ERCO
20181114T02Z,58057,ERCO
20181114T01Z,58958,ERCO
20181114T00Z,55565,ERCO
20181113T23Z,52502,ERCO
20181113T22Z,50694,ERCO
20181113T21Z,50480,ERCO
20181113T20Z,50616,ERCO
20181113T19Z,50935,ERCO
20181113T18Z,52541,ERCO
20181113T17Z,53584,ERCO
20181113T16Z,56113,ERCO
20181113T15Z,55852,ERCO
20181113T14Z,56465,ERCO
20181113T13Z,54748,ERCO
20181113T12Z,48675,ERCO
20181113T11Z,43724,ERCO
20181113T10Z,41538,ERCO
20181113T09Z,40773,ERCO
20181113T08Z,40774,ERCO
20181113T07Z,41617,ERCO
20181111T06Z,35952,ERCO
20181111T05Z,37746,ERCO
20181111T04Z,39556,ERCO
20181111T03Z,40616,ERCO
20181111T02Z,41314,ERCO
20181111T01Z,41653,ERCO
20181111T00Z,39407,ERCO
20181110T23Z,37617,ERCO
20181110T22Z,37255,ERCO
20181110T21Z,37649,ERCO
20181110T20Z,38468,ERCO
20181110T19Z,39431,ERCO
20181110T18Z,40474,ERCO
20181110T17Z,41068,ERCO
20181110T16Z,41459,ERCO
20181110T15Z,40273,ERCO
20181110T14Z,38196,ERCO
20181110T13Z,36204,ERCO
20181110T12Z,33996,ERCO
20181110T11Z,32614,ERCO
20181110T10Z,31945,ERCO
20181110T09Z,31888,ERCO
20181110T08Z,32463,ERCO
20181110T07Z,33852,ERCO
20181110T06Z,34982,ERCO
20181110T05Z,36603,ERCO
20181110T04Z,38034,ERCO
20181110T03Z,39053,ERCO
20181110T02Z,39613,ERCO
20181110T01Z,40203,ERCO
20181110T00Z,38811,ERCO
20181109T23Z,37964,ERCO
20181109T22Z,38010,ERCO
20181109T21Z,38400,ERCO
20181109T20Z,38847,ERCO
20181109T19Z,39093,ERCO
20181109T18Z,39456,ERCO
20181109T17Z,39469,ERCO
20181109T16Z,39064,ERCO
20181109T15Z,38392,ERCO
20181109T14Z,37790,ERCO
20181109T13Z,36390,ERCO
20181109T12Z,33038,ERCO
20181109T11Z,31042,ERCO
20181109T10Z,30308,ERCO
20181109T09Z,30381,ERCO
20181109T08Z,30947,ERCO
20181109T07Z,32079,ERCO
20181109T06Z,34223,ERCO
20181109T05Z,36230,ERCO
20181109T04Z,38503,ERCO
20181109T03Z,40400,ERCO
20181109T02Z,41241,ERCO
20181109T01Z,41818,ERCO
20181109T00Z,41001,ERCO
20181108T23Z,40545,ERCO
20181108T22Z,40589,ERCO
20181108T21Z,40910,ERCO
20181108T20Z,40918,ERCO
20181108T19Z,40231,ERCO
20181108T18Z,40092,ERCO
20181108T17Z,39336,ERCO
20181108T16Z,38721,ERCO
20181108T15Z,38084,ERCO
20181108T14Z,37325,ERCO
20181108T13Z,36138,ERCO
20181108T12Z,32622,ERCO
20181108T11Z,30557,ERCO
20181108T10Z,30234,ERCO
20181108T09Z,30544,ERCO
20181108T08Z,31390,ERCO
20181108T07Z,32841,ERCO
20181108T06Z,34873,ERCO
20181108T05Z,37740,ERCO
20181108T04Z,40640,ERCO
20181108T03Z,42473,ERCO
20181108T02Z,44056,ERCO
20181108T01Z,45283,ERCO
20181108T00Z,44658,ERCO
20181107T23Z,44822,ERCO
20181107T22Z,45361,ERCO
20181107T21Z,45624,ERCO
20181107T20Z,45285,ERCO
20181107T19Z,44412,ERCO
20181107T18Z,43422,ERCO
20181107T17Z,42086,ERCO
20181107T16Z,40525,ERCO
20181107T15Z,39395,ERCO
20181107T14Z,38398,ERCO
20181107T13Z,36966,ERCO
20181107T12Z,33342,ERCO
20181107T11Z,31398,ERCO
20181107T10Z,30933,ERCO
20181107T09Z,31267,ERCO
20181107T08Z,32133,ERCO
20181107T07Z,33574,ERCO
20181107T06Z,35800,ERCO
20181107T05Z,38389,ERCO
20181107T04Z,41150,ERCO
20181107T03Z,43429,ERCO
20181107T02Z,44810,ERCO
20181107T01Z,45805,ERCO
20181107T00Z,45995,ERCO
20181106T23Z,46095,ERCO
20181106T22Z,46165,ERCO
20181106T21Z,45757,ERCO
20181106T20Z,44895,ERCO
20181106T19Z,43587,ERCO
20181106T18Z,42233,ERCO
20181106T17Z,40629,ERCO
20181106T16Z,39042,ERCO
20181106T15Z,37602,ERCO
20181106T14Z,36904,ERCO
20181106T13Z,35827,ERCO
20181106T12Z,32348,ERCO
20181106T11Z,30347,ERCO
20181106T10Z,29895,ERCO
20181106T09Z,30219,ERCO
20181106T08Z,30952,ERCO
20181106T07Z,32258,ERCO
20181106T06Z,34239,ERCO
20181106T05Z,36905,ERCO
20181106T04Z,39657,ERCO
20181106T03Z,41621,ERCO
20181106T02Z,43221,ERCO
20181106T01Z,44107,ERCO
20181106T00Z,43508,ERCO
20181105T23Z,43497,ERCO
20181105T22Z,43694,ERCO
20181105T21Z,42853,ERCO
20181105T20Z,42027,ERCO
20181105T19Z,40866,ERCO
20181105T18Z,39890,ERCO
20181105T17Z,38718,ERCO
20181105T16Z,37579,ERCO
20181105T15Z,36634,ERCO
20181105T14Z,35712,ERCO
20181105T13Z,34501,ERCO
20181105T12Z,31162,ERCO
20181105T11Z,29056,ERCO
20181105T10Z,28525,ERCO
20181105T09Z,28388,ERCO
20181105T08Z,28884,ERCO
20181105T07Z,30011,ERCO
20181105T06Z,31343,ERCO
20181105T05Z,33371,ERCO
20181105T04Z,35329,ERCO
20181105T03Z,36809,ERCO
20181105T02Z,37961,ERCO
20181105T01Z,38209,ERCO
20181105T00Z,36954,ERCO
20181104T23Z,36252,ERCO
20181104T22Z,36326,ERCO
20181104T21Z,36373,ERCO
20181104T20Z,36225,ERCO
20181104T19Z,35811,ERCO
20181104T18Z,34963,ERCO
20181104T17Z,34262,ERCO
20181104T16Z,33178,ERCO
20181104T15Z,31400,ERCO
20181104T14Z,29788,ERCO
20181104T13Z,29155,ERCO
20181104T12Z,28337,ERCO
20181104T11Z,28034,ERCO
20181104T10Z,28083,ERCO
20181104T09Z,28494,ERCO
20181104T08Z,29296,ERCO
20181104T07Z,29296,ERCO
20181104T06Z,30846,ERCO
20181104T05Z,32419,ERCO
20181104T04Z,34093,ERCO
20181104T03Z,35761,ERCO
20181104T02Z,36826,ERCO
20181104T01Z,37646,ERCO
20181104T00Z,36742,ERCO
20181103T23Z,37382,ERCO
20181103T22Z,37694,ERCO
20181103T21Z,37109,ERCO
20181103T20Z,36703,ERCO
20181103T19Z,36152,ERCO
20181103T18Z,35254,ERCO
20181103T17Z,34671,ERCO
20181103T16Z,34167,ERCO
20181103T15Z,33205,ERCO
20181103T14Z,31850,ERCO
20181103T13Z,31230,ERCO
20181103T12Z,29905,ERCO
20181103T11Z,28639,ERCO
20181103T10Z,28134,ERCO
20181103T09Z,28268,ERCO
20181103T08Z,28619,ERCO
20181103T07Z,29272,ERCO
20181103T06Z,30415,ERCO
20181103T05Z,31582,ERCO
20181103T04Z,33591,ERCO
20181103T03Z,35240,ERCO
20181103T02Z,36688,ERCO
20181103T01Z,37222,ERCO
